,NAME,S1901_C04_012E
28550,ZCTA5 80610,29489
28551,ZCTA5 80611,20000
28552,ZCTA5 80612,-
28553,ZCTA5 80615,50972
28554,ZCTA5 80620,39648
28555,ZCTA5 80621,40089
28556,ZCTA5 80622,-
28557,ZCTA5 80623,48750
28558,ZCTA5 80624,35642
28559,ZCTA5 80631,32035
28560,ZCTA5 80634,43855
28561,ZCTA5 80640,80783
28562,ZCTA5 80642,48571
28563,ZCTA5 80643,32656
28564,ZCTA5 80644,56625
28565,ZCTA5 80645,51667
28566,ZCTA5 80646,-
28567,ZCTA5 80648,80313
28568,ZCTA5 80649,32946
28569,ZCTA5 80650,43125
28570,ZCTA5 80651,60272
28571,ZCTA5 80652,-
28572,ZCTA5 80653,30750
28573,ZCTA5 80654,-
28574,ZCTA5 80701,39565
28575,ZCTA5 80705,34000
28576,ZCTA5 80720,29214
28577,ZCTA5 80721,60625
28578,ZCTA5 80722,-
28579,ZCTA5 80723,26079
28580,ZCTA5 80726,28631
28581,ZCTA5 80727,47944
28582,ZCTA5 80728,24028
28583,ZCTA5 80729,-
28584,ZCTA5 80731,28333
28585,ZCTA5 80732,-
28586,ZCTA5 80733,29167
28587,ZCTA5 80734,39042
28588,ZCTA5 80735,87083
28589,ZCTA5 80736,30000
28590,ZCTA5 80737,28750
28591,ZCTA5 80740,30938
28592,ZCTA5 80741,29348
28593,ZCTA5 80742,26429
28594,ZCTA5 80743,39286
28595,ZCTA5 80744,21058
28596,ZCTA5 80745,40313
28597,ZCTA5 80746,41250
28598,ZCTA5 80747,38250
28599,ZCTA5 80749,21250
28600,ZCTA5 80750,-
28601,ZCTA5 80751,32988
28602,ZCTA5 80754,-
28603,ZCTA5 80755,-
28604,ZCTA5 80757,25833
28605,ZCTA5 80758,35000
28606,ZCTA5 80759,39310
28607,ZCTA5 80801,18750
28608,ZCTA5 80802,-
28609,ZCTA5 80804,19375
28610,ZCTA5 80805,25313
28611,ZCTA5 80807,34716
28612,ZCTA5 80808,47321
28613,ZCTA5 80809,-
28614,ZCTA5 80810,41477
28615,ZCTA5 80812,36176
28616,ZCTA5 80813,33203
28617,ZCTA5 80814,47321
28618,ZCTA5 80815,17639
28619,ZCTA5 80816,36731
28620,ZCTA5 80817,46732
28621,ZCTA5 80818,-
28622,ZCTA5 80819,42500
28623,ZCTA5 80820,-
28624,ZCTA5 80821,26875
28625,ZCTA5 80822,-
28626,ZCTA5 80823,14500
28627,ZCTA5 80824,-
28628,ZCTA5 80825,35417
28629,ZCTA5 80826,-
28630,ZCTA5 80827,40323
28631,ZCTA5 80828,25880
28632,ZCTA5 80829,40148
28633,ZCTA5 80830,-
28634,ZCTA5 80831,63041
28635,ZCTA5 80832,32500
28636,ZCTA5 80833,36151
28637,ZCTA5 80834,28750
28638,ZCTA5 80835,26667
28639,ZCTA5 80836,27500
28640,ZCTA5 80840,-
28641,ZCTA5 80860,33333
28642,ZCTA5 80861,-
28643,ZCTA5 80862,-
28644,ZCTA5 80863,43468
28645,ZCTA5 80864,31406
28646,ZCTA5 80902,-
28647,ZCTA5 80903,35257
28648,ZCTA5 80904,37349
28649,ZCTA5 80905,44792
28650,ZCTA5 80906,47787
28651,ZCTA5 80907,46856
28652,ZCTA5 80908,59053
28653,ZCTA5 80909,35111
28654,ZCTA5 80910,36649
28655,ZCTA5 80911,51869
28656,ZCTA5 80913,-
28657,ZCTA5 80914,-
28658,ZCTA5 80915,42078
28659,ZCTA5 80916,36202
28660,ZCTA5 80917,43484
28661,ZCTA5 80918,51997
28662,ZCTA5 80919,56612
28663,ZCTA5 80920,58253
28664,ZCTA5 80921,63430
28665,ZCTA5 80922,77863
28666,ZCTA5 80923,64858
28667,ZCTA5 80924,66823
28668,ZCTA5 80925,69122
28669,ZCTA5 80926,50455
28670,ZCTA5 80927,-
28671,ZCTA5 80928,-
28672,ZCTA5 80929,-
28673,ZCTA5 80930,-
28674,ZCTA5 80938,-
28675,ZCTA5 80939,-
28676,ZCTA5 80951,48077
28677,ZCTA5 81001,25114
28678,ZCTA5 81003,23638
28679,ZCTA5 81004,30441
28680,ZCTA5 81005,37145
28681,ZCTA5 81006,34851
28682,ZCTA5 81007,55021
28683,ZCTA5 81008,38833
28684,ZCTA5 81019,-
28685,ZCTA5 81020,24103
28686,ZCTA5 81021,-
28687,ZCTA5 81022,31250
28688,ZCTA5 81023,-
28689,ZCTA5 81024,-
28690,ZCTA5 81025,-
28691,ZCTA5 81027,-
28692,ZCTA5 81029,23281
28693,ZCTA5 81030,36250
28694,ZCTA5 81033,47500
28695,ZCTA5 81036,33365
28696,ZCTA5 81039,22083
28697,ZCTA5 81040,-
28698,ZCTA5 81041,-
28699,ZCTA5 81043,-
28700,ZCTA5 81044,18000
28701,ZCTA5 81045,33438
28702,ZCTA5 81046,-
28703,ZCTA5 81047,15250
28704,ZCTA5 81049,29063
28705,ZCTA5 81050,30551
28706,ZCTA5 81052,28466
28707,ZCTA5 81054,22682
28708,ZCTA5 81055,21776
28709,ZCTA5 81057,43000
28710,ZCTA5 81058,23500
28711,ZCTA5 81059,-
28712,ZCTA5 81062,-
28713,ZCTA5 81063,25625
28714,ZCTA5 81064,25938
28715,ZCTA5 81067,21964
28716,ZCTA5 81069,32174
28717,ZCTA5 81071,36875
28718,ZCTA5 81073,25473
28719,ZCTA5 81076,40134
28720,ZCTA5 81077,31192
28721,ZCTA5 81081,33750
28722,ZCTA5 81082,27927
28723,ZCTA5 81084,16250
28724,ZCTA5 81087,35938
28725,ZCTA5 81089,26169
28726,ZCTA5 81090,17868
28727,ZCTA5 81091,33352
28728,ZCTA5 81092,38750
28729,ZCTA5 81101,28602
28730,ZCTA5 81120,20150
28731,ZCTA5 81121,24375
28732,ZCTA5 81122,42972
28733,ZCTA5 81123,25375
28734,ZCTA5 81124,-
28735,ZCTA5 81125,28346
28736,ZCTA5 81126,-
28737,ZCTA5 81128,-
28738,ZCTA5 81129,-
28739,ZCTA5 81130,45820
28740,ZCTA5 81131,14151
28741,ZCTA5 81132,32616
28742,ZCTA5 81133,42143
28743,ZCTA5 81136,26000
28744,ZCTA5 81137,31548
28745,ZCTA5 81138,-
28746,ZCTA5 81140,30727
28747,ZCTA5 81141,32188
28748,ZCTA5 81143,16146
28749,ZCTA5 81144,23056
28750,ZCTA5 81146,28523
28751,ZCTA5 81147,42060
28752,ZCTA5 81148,35179
28753,ZCTA5 81149,38080
28754,ZCTA5 81151,33244
28755,ZCTA5 81152,11495
28756,ZCTA5 81154,33690
28757,ZCTA5 81155,40833
28758,ZCTA5 81201,32319
28759,ZCTA5 81210,-
28760,ZCTA5 81211,45602
28761,ZCTA5 81212,25471
28762,ZCTA5 81220,-
28763,ZCTA5 81221,29821
28764,ZCTA5 81222,-
28765,ZCTA5 81223,29750
28766,ZCTA5 81224,52885
28767,ZCTA5 81225,44583
28768,ZCTA5 81226,37727
28769,ZCTA5 81227,-
28770,ZCTA5 81228,-
28771,ZCTA5 81230,39902
28772,ZCTA5 81232,-
28773,ZCTA5 81233,53272
28774,ZCTA5 81235,24861
28775,ZCTA5 81236,26597
28776,ZCTA5 81237,-
28777,ZCTA5 81239,-
28778,ZCTA5 81240,38750
28779,ZCTA5 81241,18411
28780,ZCTA5 81242,82912
28781,ZCTA5 81243,-
28782,ZCTA5 81244,26563
28783,ZCTA5 81248,-
28784,ZCTA5 81251,58523
28785,ZCTA5 81252,52659
28786,ZCTA5 81253,-
28787,ZCTA5 81301,46272
28788,ZCTA5 81303,42376
28789,ZCTA5 81320,26080
28790,ZCTA5 81321,29632
28791,ZCTA5 81323,24906
28792,ZCTA5 81324,-
28793,ZCTA5 81325,-
28794,ZCTA5 81326,28250
28795,ZCTA5 81327,-
28796,ZCTA5 81328,46607
28797,ZCTA5 81330,-
28798,ZCTA5 81331,53977
28799,ZCTA5 81332,43056
28800,ZCTA5 81334,20875
28801,ZCTA5 81335,-
28802,ZCTA5 81401,25729
28803,ZCTA5 81403,41188
28804,ZCTA5 81410,25962
28805,ZCTA5 81411,-
28806,ZCTA5 81413,30610
28807,ZCTA5 81415,42744
28808,ZCTA5 81416,29691
28809,ZCTA5 81418,50536
28810,ZCTA5 81419,27024
28811,ZCTA5 81422,19048
28812,ZCTA5 81423,35114
28813,ZCTA5 81424,25500
28814,ZCTA5 81425,40609
28815,ZCTA5 81426,73929
28816,ZCTA5 81427,57102
28817,ZCTA5 81428,44504
28818,ZCTA5 81429,-
28819,ZCTA5 81430,-
28820,ZCTA5 81431,38542
28821,ZCTA5 81432,39500
28822,ZCTA5 81433,42115
28823,ZCTA5 81434,-
28824,ZCTA5 81435,55035
28825,ZCTA5 81501,29025
28826,ZCTA5 81503,39697
28827,ZCTA5 81504,38259
28828,ZCTA5 81505,53606
28829,ZCTA5 81506,42098
28830,ZCTA5 81507,38908
28831,ZCTA5 81520,26813
28832,ZCTA5 81521,38255
28833,ZCTA5 81522,-
28834,ZCTA5 81523,-
28835,ZCTA5 81524,-
28836,ZCTA5 81525,52296
28837,ZCTA5 81526,33495
28838,ZCTA5 81527,-
28839,ZCTA5 81601,48616
28840,ZCTA5 81610,36932
28841,ZCTA5 81611,55031
28842,ZCTA5 81612,-
28843,ZCTA5 81615,86215
28844,ZCTA5 81620,58472
28845,ZCTA5 81621,90750
28846,ZCTA5 81623,64787
28847,ZCTA5 81624,31528
28848,ZCTA5 81625,35070
28849,ZCTA5 81630,39500
28850,ZCTA5 81631,80057
28851,ZCTA5 81632,35577
28852,ZCTA5 81633,-
28853,ZCTA5 81635,53080
28854,ZCTA5 81637,55676
28855,ZCTA5 81638,-
28856,ZCTA5 81639,58681
28857,ZCTA5 81640,-
28858,ZCTA5 81641,33333
28859,ZCTA5 81642,-
28860,ZCTA5 81643,44018
28861,ZCTA5 81645,55781
28862,ZCTA5 81646,-
28863,ZCTA5 81647,45284
28864,ZCTA5 81648,43162
28865,ZCTA5 81649,51875
28866,ZCTA5 81650,38528
28867,ZCTA5 81652,49706
28868,ZCTA5 81653,-
28869,ZCTA5 81654,-
28870,ZCTA5 81655,-
28871,ZCTA5 81656,58750
28872,ZCTA5 81657,58375
28873,ZCTA5 82001,41685
28874,ZCTA5 82005,-
28875,ZCTA5 82007,33069
28876,ZCTA5 82009,53242
28877,ZCTA5 82050,57083
28878,ZCTA5 82051,-
28879,ZCTA5 82052,-
28880,ZCTA5 82053,42656
28881,ZCTA5 82054,-
28882,ZCTA5 82055,38705
28883,ZCTA5 82058,-
28884,ZCTA5 82059,-
28885,ZCTA5 82060,-
28886,ZCTA5 82061,-
28887,ZCTA5 82063,-
28888,ZCTA5 82070,33027
28889,ZCTA5 82072,25871
28890,ZCTA5 82073,-
28891,ZCTA5 82081,-
28892,ZCTA5 82082,44063
28893,ZCTA5 82083,-
28894,ZCTA5 82084,-
28895,ZCTA5 82190,56875
28896,ZCTA5 82201,27299
28897,ZCTA5 82210,29750
28898,ZCTA5 82212,27237
28899,ZCTA5 82213,19875
28900,ZCTA5 82214,40125
28901,ZCTA5 82215,-
28902,ZCTA5 82217,"2,500-"
28903,ZCTA5 82218,-
28904,ZCTA5 82219,-
28905,ZCTA5 82221,17226
28906,ZCTA5 82222,-
28907,ZCTA5 82223,28750
28908,ZCTA5 82224,-
28909,ZCTA5 82225,27554
28910,ZCTA5 82227,25956
28911,ZCTA5 82229,-
28912,ZCTA5 82240,29009
28913,ZCTA5 82242,-
28914,ZCTA5 82243,-
28915,ZCTA5 82244,46435
28916,ZCTA5 82301,41988
28917,ZCTA5 82310,-
28918,ZCTA5 82321,31023
28919,ZCTA5 82322,-
28920,ZCTA5 82323,45357
28921,ZCTA5 82324,57981
28922,ZCTA5 82325,26176
28923,ZCTA5 82327,30536
28924,ZCTA5 82329,23750
28925,ZCTA5 82331,43456
28926,ZCTA5 82332,-
28927,ZCTA5 82334,67813
28928,ZCTA5 82335,-
28929,ZCTA5 82336,-
28930,ZCTA5 82401,31147
28931,ZCTA5 82410,24052
28932,ZCTA5 82411,-
28933,ZCTA5 82412,35987
28934,ZCTA5 82414,35161
28935,ZCTA5 82420,31250
28936,ZCTA5 82421,-
28937,ZCTA5 82422,-
28938,ZCTA5 82423,-
28939,ZCTA5 82426,22361
28940,ZCTA5 82428,-
28941,ZCTA5 82430,-
28942,ZCTA5 82431,36800
28943,ZCTA5 82432,35375
28944,ZCTA5 82433,16649
28945,ZCTA5 82434,-
28946,ZCTA5 82435,40000
28947,ZCTA5 82440,-
28948,ZCTA5 82441,-
28949,ZCTA5 82442,36359
28950,ZCTA5 82443,34734
28951,ZCTA5 82450,-
28952,ZCTA5 82501,32254
28953,ZCTA5 82510,11563
28954,ZCTA5 82512,"2,500-"
28955,ZCTA5 82513,34375
28956,ZCTA5 82514,15677
28957,ZCTA5 82515,34250
28958,ZCTA5 82516,26875
28959,ZCTA5 82520,49479
28960,ZCTA5 82523,31250
28961,ZCTA5 82601,34972
28962,ZCTA5 82604,43443
28963,ZCTA5 82609,43884
28964,ZCTA5 82620,-
28965,ZCTA5 82630,-
28966,ZCTA5 82633,36269
28967,ZCTA5 82635,14583
28968,ZCTA5 82636,50647
28969,ZCTA5 82637,35174
28970,ZCTA5 82638,-
28971,ZCTA5 82639,-
28972,ZCTA5 82640,-
28973,ZCTA5 82642,-
28974,ZCTA5 82643,67738
28975,ZCTA5 82644,-
28976,ZCTA5 82646,-
28977,ZCTA5 82648,-
28978,ZCTA5 82649,34318
28979,ZCTA5 82701,43281
28980,ZCTA5 82710,-
28981,ZCTA5 82711,-
28982,ZCTA5 82712,-
28983,ZCTA5 82714,-
28984,ZCTA5 82716,46500
28985,ZCTA5 82718,68947
28986,ZCTA5 82720,29833
28987,ZCTA5 82721,47857
28988,ZCTA5 82723,-
28989,ZCTA5 82725,-
28990,ZCTA5 82727,14375
28991,ZCTA5 82729,31875
28992,ZCTA5 82730,33125
28993,ZCTA5 82731,-
28994,ZCTA5 82732,68750
28995,ZCTA5 82801,35588
28996,ZCTA5 82831,-
28997,ZCTA5 82832,-
28998,ZCTA5 82833,-
28999,ZCTA5 82834,31429
29000,ZCTA5 82835,35000
29001,ZCTA5 82836,31731
29002,ZCTA5 82837,46250
29003,ZCTA5 82838,-
29004,ZCTA5 82839,56750
29005,ZCTA5 82842,-
29006,ZCTA5 82844,-
29007,ZCTA5 82845,-
29008,ZCTA5 82901,41851
29009,ZCTA5 82922,-
29010,ZCTA5 82923,26696
29011,ZCTA5 82925,-
29012,ZCTA5 82929,-
29013,ZCTA5 82930,38250
29014,ZCTA5 82932,30885
29015,ZCTA5 82933,-
29016,ZCTA5 82934,-
29017,ZCTA5 82935,42656
29018,ZCTA5 82936,-
29019,ZCTA5 82937,47019
29020,ZCTA5 82938,-
29021,ZCTA5 82939,31923
29022,ZCTA5 82941,60282
29023,ZCTA5 82942,-
29024,ZCTA5 82943,-
29025,ZCTA5 82944,-
29026,ZCTA5 82945,"2,500-"
29027,ZCTA5 83001,71625
29028,ZCTA5 83011,-
29029,ZCTA5 83012,-
29030,ZCTA5 83013,-
29031,ZCTA5 83014,88571
29032,ZCTA5 83025,45450
29033,ZCTA5 83101,53523
29034,ZCTA5 83110,39149
29035,ZCTA5 83111,24107
29036,ZCTA5 83112,-
29037,ZCTA5 83113,55556
29038,ZCTA5 83114,32000
29039,ZCTA5 83115,-
29040,ZCTA5 83116,51667
29041,ZCTA5 83118,61823
29042,ZCTA5 83119,-
29043,ZCTA5 83120,42250
29044,ZCTA5 83121,-
29045,ZCTA5 83122,-
29046,ZCTA5 83123,27115
29047,ZCTA5 83124,-
29048,ZCTA5 83126,-
29049,ZCTA5 83127,50719
29050,ZCTA5 83128,48274
29051,ZCTA5 83201,34094
29052,ZCTA5 83202,34146
29053,ZCTA5 83203,-
29054,ZCTA5 83204,30082
29055,ZCTA5 83209,15821
29056,ZCTA5 83210,22753
29057,ZCTA5 83211,37697
29058,ZCTA5 83212,-
29059,ZCTA5 83213,18864
29060,ZCTA5 83214,37955
29061,ZCTA5 83215,42596
29062,ZCTA5 83217,61250
29063,ZCTA5 83218,26250
29064,ZCTA5 83220,-
29065,ZCTA5 83221,35099
29066,ZCTA5 83223,-
29067,ZCTA5 83226,15806
29068,ZCTA5 83227,-
29069,ZCTA5 83228,-
29070,ZCTA5 83232,27500
29071,ZCTA5 83233,-
29072,ZCTA5 83234,22000
29073,ZCTA5 83235,-
29074,ZCTA5 83236,24099
29075,ZCTA5 83237,40000
29076,ZCTA5 83238,-
29077,ZCTA5 83239,21875
29078,ZCTA5 83241,30865
29079,ZCTA5 83243,-
29080,ZCTA5 83244,-
29081,ZCTA5 83245,38750
29082,ZCTA5 83246,20795
29083,ZCTA5 83250,26944
29084,ZCTA5 83251,28233
29085,ZCTA5 83252,36653
29086,ZCTA5 83253,-
29087,ZCTA5 83254,21083
29088,ZCTA5 83255,28939
29089,ZCTA5 83261,24063
29090,ZCTA5 83262,29861
29091,ZCTA5 83263,25912
29092,ZCTA5 83271,-
29093,ZCTA5 83272,-
29094,ZCTA5 83274,27031
29095,ZCTA5 83276,33125
29096,ZCTA5 83277,-
29097,ZCTA5 83278,133500
29098,ZCTA5 83281,-
29099,ZCTA5 83283,-
29100,ZCTA5 83285,-
29101,ZCTA5 83286,54659
29102,ZCTA5 83287,67656
29103,ZCTA5 83301,35347
29104,ZCTA5 83302,35139
29105,ZCTA5 83311,34375
29106,ZCTA5 83312,-
29107,ZCTA5 83313,50750
29108,ZCTA5 83314,46833
29109,ZCTA5 83316,25682
29110,ZCTA5 83318,25239
29111,ZCTA5 83320,26607
29112,ZCTA5 83321,47143
29113,ZCTA5 83322,-
29114,ZCTA5 83323,42159
29115,ZCTA5 83324,39000
29116,ZCTA5 83325,27422
29117,ZCTA5 83327,35110
29118,ZCTA5 83328,35000
29119,ZCTA5 83330,24737
29120,ZCTA5 83332,38933
29121,ZCTA5 83333,53272
29122,ZCTA5 83334,38750
29123,ZCTA5 83335,26823
29124,ZCTA5 83336,30329
29125,ZCTA5 83337,-
29126,ZCTA5 83338,34457
29127,ZCTA5 83340,66575
29128,ZCTA5 83341,24696
29129,ZCTA5 83342,-
29130,ZCTA5 83344,31875
29131,ZCTA5 83346,25781
29132,ZCTA5 83347,38523
29133,ZCTA5 83348,-
29134,ZCTA5 83349,33958
29135,ZCTA5 83350,20404
29136,ZCTA5 83352,29612
29137,ZCTA5 83353,55845
29138,ZCTA5 83354,-
29139,ZCTA5 83355,26944
29140,ZCTA5 83401,43564
29141,ZCTA5 83402,38318
29142,ZCTA5 83404,33020
29143,ZCTA5 83406,30949
29144,ZCTA5 83414,72250
29145,ZCTA5 83420,24539
29146,ZCTA5 83421,46324
29147,ZCTA5 83422,70417
29148,ZCTA5 83423,31071
29149,ZCTA5 83424,-
29150,ZCTA5 83425,-
29151,ZCTA5 83427,30139
29152,ZCTA5 83428,40000
29153,ZCTA5 83429,38214
29154,ZCTA5 83431,30536
29155,ZCTA5 83433,-
29156,ZCTA5 83434,33125
29157,ZCTA5 83435,-
29158,ZCTA5 83436,36875
29159,ZCTA5 83438,28333
29160,ZCTA5 83440,25245
29161,ZCTA5 83442,31984
29162,ZCTA5 83443,32409
29163,ZCTA5 83444,42000
29164,ZCTA5 83445,31063
29165,ZCTA5 83446,63229
29166,ZCTA5 83448,41972
29167,ZCTA5 83449,59500
29168,ZCTA5 83450,-
29169,ZCTA5 83451,24375
29170,ZCTA5 83452,-
29171,ZCTA5 83454,-
29172,ZCTA5 83455,54171
29173,ZCTA5 83460,-
29174,ZCTA5 83462,13988
29175,ZCTA5 83463,-
29176,ZCTA5 83464,26125
29177,ZCTA5 83465,-
29178,ZCTA5 83466,22222
29179,ZCTA5 83467,21824
29180,ZCTA5 83468,-
29181,ZCTA5 83469,-
29182,ZCTA5 83501,34355
29183,ZCTA5 83520,-
29184,ZCTA5 83522,24722
29185,ZCTA5 83523,31000
29186,ZCTA5 83524,32500
29187,ZCTA5 83525,-
29188,ZCTA5 83526,-
29189,ZCTA5 83530,24938
29190,ZCTA5 83533,-
29191,ZCTA5 83535,30577
29192,ZCTA5 83536,25486
29193,ZCTA5 83537,45391
29194,ZCTA5 83539,27308
29195,ZCTA5 83540,24389
29196,ZCTA5 83541,22171
29197,ZCTA5 83542,13036
29198,ZCTA5 83543,39821
29199,ZCTA5 83544,32218
29200,ZCTA5 83545,49375
29201,ZCTA5 83546,30125
29202,ZCTA5 83547,34018
29203,ZCTA5 83548,-
29204,ZCTA5 83549,23523
29205,ZCTA5 83552,15781
29206,ZCTA5 83553,22917
29207,ZCTA5 83554,28641
29208,ZCTA5 83555,23750
29209,ZCTA5 83602,-
29210,ZCTA5 83604,33500
29211,ZCTA5 83605,25514
29212,ZCTA5 83607,36272
29213,ZCTA5 83610,34063
29214,ZCTA5 83611,20139
29215,ZCTA5 83612,26438
29216,ZCTA5 83615,-
29217,ZCTA5 83616,49050
29218,ZCTA5 83617,23158
29219,ZCTA5 83619,38125
29220,ZCTA5 83622,40417
29221,ZCTA5 83623,22548
29222,ZCTA5 83624,25697
29223,ZCTA5 83626,35804
29224,ZCTA5 83627,24149
29225,ZCTA5 83628,29434
29226,ZCTA5 83629,41875
29227,ZCTA5 83631,31275
29228,ZCTA5 83632,43438
29229,ZCTA5 83633,106094
29230,ZCTA5 83634,51129
29231,ZCTA5 83636,-
29232,ZCTA5 83637,38272
29233,ZCTA5 83638,38361
29234,ZCTA5 83639,18125
29235,ZCTA5 83641,37500
29236,ZCTA5 83642,46289
29237,ZCTA5 83643,-
29238,ZCTA5 83644,41694
29239,ZCTA5 83645,32031
29240,ZCTA5 83646,51055
29241,ZCTA5 83647,33845
29242,ZCTA5 83648,24492
29243,ZCTA5 83650,-
29244,ZCTA5 83651,36035
29245,ZCTA5 83654,46033
29246,ZCTA5 83655,34481
29247,ZCTA5 83656,53542
29248,ZCTA5 83657,-
29249,ZCTA5 83660,28233
29250,ZCTA5 83661,35881
29251,ZCTA5 83666,52917
29252,ZCTA5 83669,55071
29253,ZCTA5 83670,-
29254,ZCTA5 83672,24803
29255,ZCTA5 83676,45776
29256,ZCTA5 83677,-
29257,ZCTA5 83686,39543
29258,ZCTA5 83687,30184
29259,ZCTA5 83702,40690
29260,ZCTA5 83703,40656
29261,ZCTA5 83704,43305
29262,ZCTA5 83705,43631
29263,ZCTA5 83706,40429
29264,ZCTA5 83709,54912
29265,ZCTA5 83712,57163
29266,ZCTA5 83713,40060
29267,ZCTA5 83714,37640
29268,ZCTA5 83716,80592
29269,ZCTA5 83720,-
29270,ZCTA5 83725,-
29271,ZCTA5 83801,35250
29272,ZCTA5 83802,-
29273,ZCTA5 83803,-
29274,ZCTA5 83804,42785
29275,ZCTA5 83805,28021
29276,ZCTA5 83806,36250
29277,ZCTA5 83808,41250
29278,ZCTA5 83809,-
29279,ZCTA5 83810,39426
29280,ZCTA5 83811,19758
29281,ZCTA5 83812,22500
29282,ZCTA5 83813,-
29283,ZCTA5 83814,39606
29284,ZCTA5 83815,40504
29285,ZCTA5 83821,-
29286,ZCTA5 83822,45143
29287,ZCTA5 83823,67912
29288,ZCTA5 83824,38750
29289,ZCTA5 83825,-
29290,ZCTA5 83826,-
29291,ZCTA5 83827,28500
29292,ZCTA5 83830,-
29293,ZCTA5 83832,67083
29294,ZCTA5 83833,68299
29295,ZCTA5 83834,-
29296,ZCTA5 83835,42063
29297,ZCTA5 83836,25625
29298,ZCTA5 83837,22563
29299,ZCTA5 83839,27917
29300,ZCTA5 83840,51563
29301,ZCTA5 83841,-
29302,ZCTA5 83842,-
29303,ZCTA5 83843,31179
29304,ZCTA5 83844,-
29305,ZCTA5 83845,-
29306,ZCTA5 83846,28269
29307,ZCTA5 83847,-
29308,ZCTA5 83848,-
29309,ZCTA5 83849,31250
29310,ZCTA5 83850,25677
29311,ZCTA5 83851,30324
29312,ZCTA5 83852,30399
29313,ZCTA5 83854,36064
29314,ZCTA5 83855,-
29315,ZCTA5 83856,27995
29316,ZCTA5 83857,24219
29317,ZCTA5 83858,44639
29318,ZCTA5 83860,45192
29319,ZCTA5 83861,29861
29320,ZCTA5 83864,32192
29321,ZCTA5 83866,-
29322,ZCTA5 83867,-
29323,ZCTA5 83868,40698
29324,ZCTA5 83869,43611
29325,ZCTA5 83870,30000
29326,ZCTA5 83871,52600
29327,ZCTA5 83872,-
29328,ZCTA5 83873,30333
29329,ZCTA5 83874,-
29330,ZCTA5 83876,33036
29331,ZCTA5 84001,-
29332,ZCTA5 84002,-
29333,ZCTA5 84003,47016
29334,ZCTA5 84004,-
29335,ZCTA5 84005,72679
29336,ZCTA5 84006,70568
29337,ZCTA5 84007,26250
29338,ZCTA5 84008,-
29339,ZCTA5 84009,68160
29340,ZCTA5 84010,51689
29341,ZCTA5 84013,-
29342,ZCTA5 84014,48377
29343,ZCTA5 84015,46651
29344,ZCTA5 84017,46029
29345,ZCTA5 84018,-
29346,ZCTA5 84020,67408
29347,ZCTA5 84021,30769
29348,ZCTA5 84022,61250
29349,ZCTA5 84023,34000
29350,ZCTA5 84024,-
29351,ZCTA5 84025,43966
29352,ZCTA5 84026,-
29353,ZCTA5 84027,-
29354,ZCTA5 84028,45515
29355,ZCTA5 84029,50174
29356,ZCTA5 84031,-
29357,ZCTA5 84032,44523
29358,ZCTA5 84033,58750
29359,ZCTA5 84034,-
29360,ZCTA5 84035,-
29361,ZCTA5 84036,54896
29362,ZCTA5 84037,57369
29363,ZCTA5 84038,68250
29364,ZCTA5 84039,-
29365,ZCTA5 84040,46000
29366,ZCTA5 84041,53076
29367,ZCTA5 84042,-
29368,ZCTA5 84043,62188
29369,ZCTA5 84044,42566
29370,ZCTA5 84045,67273
29371,ZCTA5 84046,29375
29372,ZCTA5 84047,45611
29373,ZCTA5 84049,51463
29374,ZCTA5 84050,65469
29375,ZCTA5 84051,90000
29376,ZCTA5 84052,-
29377,ZCTA5 84053,97566
29378,ZCTA5 84054,49833
29379,ZCTA5 84055,-
29380,ZCTA5 84056,78875
29381,ZCTA5 84057,43692
29382,ZCTA5 84058,41823
29383,ZCTA5 84059,71302
29384,ZCTA5 84060,75927
29385,ZCTA5 84061,-
29386,ZCTA5 84062,44596
29387,ZCTA5 84063,23850
29388,ZCTA5 84064,27279
29389,ZCTA5 84065,65690
29390,ZCTA5 84066,32750
29391,ZCTA5 84067,50032
29392,ZCTA5 84069,71250
29393,ZCTA5 84070,49008
29394,ZCTA5 84071,52222
29395,ZCTA5 84072,31625
29396,ZCTA5 84073,60536
29397,ZCTA5 84074,41165
29398,ZCTA5 84075,53509
29399,ZCTA5 84076,-
29400,ZCTA5 84078,30542
29401,ZCTA5 84080,-
29402,ZCTA5 84081,73079
29403,ZCTA5 84082,100625
29404,ZCTA5 84083,43309
29405,ZCTA5 84084,44985
29406,ZCTA5 84085,-
29407,ZCTA5 84086,-
29408,ZCTA5 84087,49515
29409,ZCTA5 84088,51985
29410,ZCTA5 84092,59674
29411,ZCTA5 84093,52583
29412,ZCTA5 84094,66589
29413,ZCTA5 84095,64962
29414,ZCTA5 84096,63007
29415,ZCTA5 84097,42083
29416,ZCTA5 84098,72262
29417,ZCTA5 84101,36341
29418,ZCTA5 84102,38972
29419,ZCTA5 84103,54772
29420,ZCTA5 84104,40426
29421,ZCTA5 84105,66810
29422,ZCTA5 84106,59390
29423,ZCTA5 84107,44071
29424,ZCTA5 84108,65982
29425,ZCTA5 84109,60863
29426,ZCTA5 84111,39771
29427,ZCTA5 84112,-
29428,ZCTA5 84113,-
29429,ZCTA5 84114,-
29430,ZCTA5 84115,38572
29431,ZCTA5 84116,41995
29432,ZCTA5 84117,42500
29433,ZCTA5 84118,45595
29434,ZCTA5 84119,42399
29435,ZCTA5 84120,47074
29436,ZCTA5 84121,57444
29437,ZCTA5 84123,49965
29438,ZCTA5 84124,56563
