NAME,S1901_C04_012E
10463,47259
10464,67807
10465,32945
10466,31026
10467,28045
10468,22022
10469,26087
10470,52657
10471,67555
10472,16891
10473,27994
10474,16513
10475,36914
10502,77857
10504,99375
10505,18000
10506,156439
10507,41367
10509,55417
10510,53405
10511,69205
10512,53904
10514,95286
10516,60481
10517,57557
10520,63583
10522,53147
10523,81607
10524,64559
10526,55625
10528,52400
10530,70883
10532,34167
10533,65000
10536,88098
10537,55556
10538,76630
10541,47162
10543,56875
10546,116500
10548,61023
10549,58162
10550,31404
10552,51589
10553,40804
10560,55898
10562,67480
10566,44684
10567,79769
10570,71023
10573,59176
10576,106875
10579,43688
10580,91136
10583,65547
10588,100365
10589,65568
10590,59125
10591,68111
10594,87569
10596,62875
10598,46384
10601,62031
10603,67829
10604,64072
10605,57798
10606,66393
10607,60337
10701,38481
10703,46418
10704,45860
10705,36159
10706,69250
10707,46716
10708,80010
10709,48711
10710,44743
10801,45863
10803,65682
10804,73106
10805,56190
10901,47237
10913,50850
10916,50577
10918,43750
10920,65455
10921,69750
10922,73878
10923,70893
10924,37237
10925,41743
10926,57730
10927,36667
10928,63224
10930,76974
10931,39524
10940,38324
10941,70625
10950,57981
10952,28125
10954,57471
10956,61875
10960,75991
10962,45208
10963,36181
10965,54239
10968,83750
10969,135375
10970,46563
10973,46250
10974,59780
10975,80125
10976,28333
10977,30847
10980,43214
10983,56550
10984,109129
10987,71908
10988,57857
10989,88846
10990,36347
10992,25976
10993,33714
10994,62321
11001,64801
11003,47474
11004,82772
11005,51648
11010,59583
11021,69628
11030,96250
11040,59914
11050,67000
11096,23550
11101,84527
11102,83843
11103,71483
11104,70827
11105,77489
11106,66912
11109,110205
11201,115012
11203,34896
11204,27017
11205,68170
11206,56839
11207,25426
11208,26805
11209,59701
11210,46912
11211,105718
11212,15571
11213,38328
11214,36439
11215,101281
11216,74626
11217,101623
11218,58633
11219,29163
11220,41951
11221,60154
11222,99316
11223,24223
11224,14366
11225,55038
11226,51656
11228,44773
11229,35000
11230,28945
11231,80237
11232,79505
11233,40126
11234,48188
11235,34836
11236,39481
11237,80060
11238,91017
11239,18816
11249,115919
11354,33527
11355,27851
11356,42289
11357,56541
11358,49418
11360,60204
11361,72527
11362,61604
11363,68049
11364,53228
11365,45781
11366,56544
11367,34862
11368,40135
11369,56875
11370,45380
11372,53977
11373,45743
11374,51605
11375,63137
11377,48655
11378,48953
11379,44320
11385,62326
11411,47083
11412,45752
11413,55767
11414,44105
11415,62026
11416,50639
11417,45509
11418,53707
11419,43163
11420,50156
11421,54907
11422,59352
11423,43679
11426,64567
11427,40556
11428,44181
11429,27725
11432,43955
11433,24550
11434,39059
11435,54228
11436,46000
11501,72833
11507,89773
11509,69808
11510,62000
11514,56680
11516,38409
11518,45592
11520,54667
11530,85429
11542,38991
11545,87614
11547,45417
11550,44283
11552,76875
11553,34667
11554,57928
11557,53625
11558,54309
11559,41058
11560,56019
11561,89392
11563,53863
11565,66392
11566,57917
11568,248021
11570,54638
11572,60123
11575,65417
11576,67957
11577,75154
11579,66750
11580,47857
11581,51475
11590,52403
11596,55167
11598,57890
11691,22926
11692,32823
11693,38581
11694,52674
11697,64648
11701,43729
11702,66885
11703,52795
11704,68910
11705,51406
11706,46406
11709,55800
11710,64545
11713,54432
11714,39028
11715,43750
11716,66000
11717,47829
11718,96429
11719,41809
11720,59343
11721,109041
11722,49445
11725,62537
11726,43951
11727,55758
11729,69611
11730,69091
11731,62114
11733,64213
11735,54553
11738,68750
11740,35917
11741,75029
11742,49643
11743,79360
11746,61615
11747,66373
11749,75500
11751,60058
11752,52721
11753,89187
11754,52882
11755,35101
11756,79602
11757,50682
11758,58186
11762,65742
11763,48765
11764,41855
11765,40417
11766,61989
11767,57841
11768,68260
11769,48125
11770,75682
11771,52426
11772,44757
11776,54229
11777,81932
11778,64917
11779,58301
11780,58021
11782,60739
11783,92121
11784,53958
11786,60333
11787,65647
11788,64861
11789,45889
11790,84231
11791,73057
11792,115372
11793,69076
11795,67000
11797,92273
11798,40781
11801,44053
11803,46944
11804,24073
11901,42042
11930,117596
11932,69315
11933,41532
11934,56382
11935,45950
11937,78914
11940,81538
11942,66103
11944,50025
11946,53489
11949,50394
11950,70000
11951,39736
11952,33269
11953,52577
11954,105448
11955,45972
11956,31944
11957,61563
11961,40754
11962,70625
11963,75500
11964,58882
11965,91076
11967,59851
11968,79278
11971,52258
11976,53835
11977,62000
11978,61333
11980,62969
12009,47364
12010,36199
12015,32969
12017,26433
12018,54681
12019,67934
12020,65917
12022,33125
12023,70417
12025,35429
12027,56429
12028,76875
12029,37708
12032,27083
12033,41932
12035,27969
12037,45486
12042,62500
12043,35641
12045,78043
12047,50481
12051,31068
12052,47898
12053,62599
12054,66685
12056,47316
12057,50401
12058,33646
12059,49722
12060,46667
12061,64331
12062,58214
12064,40833
12065,62788
12066,48516
12068,51188
12070,29508
12071,53750
12072,43194
12074,44712
12075,37500
12076,39875
12077,51219
12078,29686
12083,37219
12084,66402
12085,35331
12087,38000
12090,39825
12093,27917
12094,58839
12095,33091
12106,46875
12110,60717
12117,48690
12118,32475
12121,50500
12122,31935
12123,39345
12125,43750
12131,26667
12134,43750
12136,55132
12138,32313
12139,28750
12140,48750
12143,44279
12144,57861
12147,55000
12148,51977
12149,40089
12151,84643
12153,111442
12154,51932
12155,36250
12156,45660
12157,32031
12158,48750
12159,60140
12160,54231
12164,48750
12165,38857
12166,43214
12167,32206
12168,65660
12169,36074
12170,29189
12173,58393
12174,22813
12175,49375
12176,33100
12177,78454
12180,42532
12182,32218
12183,45735
12184,47745
12185,38750
12186,61048
12188,46803
12189,39484
12192,68611
12193,47639
12195,128136
12196,51719
12197,47500
12198,43922
12202,38828
12203,51405
12204,57982
12205,51055
12206,23547
12207,21188
12208,42240
12209,51981
12210,42107
12211,58179
12302,47539
12303,44120
12304,40060
12305,36976
12306,44504
12307,12339
12308,44766
12309,69021
12401,42879
12404,49120
12405,55875
12407,75893
12409,84267
12411,45750
12413,43707
12414,36607
12419,42450
12421,68550
12423,28750
12424,54808
12428,28563
12430,54900
12431,71713
12432,40767
12434,23203
12440,85714
12443,45962
12444,16429
12446,41950
12449,40859
12451,18333
12454,54583
12455,23322
12457,52763
12458,23977
12464,51307
12466,33083
12468,17604
12469,105139
12472,27560
12473,113846
12474,41705
12477,34099
12480,22880
12485,17083
12486,67563
12487,51014
12491,59545
12494,96071
12495,59135
12496,45417
12498,36111
12501,25781
12502,54583
12503,74583
12508,54044
12513,28618
12514,28675
12516,43333
12517,88013
12518,54737
12520,61458
12521,60000
12522,36038
12523,43101
12524,52352
12525,33583
12526,54444
12528,45559
12529,37500
12531,49063
12533,69250
12534,37599
12538,37175
12540,59773
12542,44194
12543,36993
12545,41486
12546,36200
12547,53466
12548,57188
12549,44142
12550,37044
12553,43806
12561,35790
12563,74604
12564,51375
12565,27857
12566,62452
12567,45795
12569,53221
12570,51194
12571,59216
12572,44968
12575,54688
12578,43627
12580,52625
12581,56786
12583,38646
12585,82560
12586,36750
12589,52747
12590,53929
12592,58320
12601,33684
12603,52160
12701,33618
12719,68841
12721,43125
12723,51364
12725,34167
12726,53194
12732,22813
12734,48599
12737,71278
12741,43977
12742,50729
12743,76806
12746,52000
12747,22270
12748,36782
12751,65121
12754,22188
12758,33589
12760,44508
12762,31146
12763,19734
12764,47292
12765,26479
12770,92734
12771,30360
12775,54688
12776,34303
12777,57292
12779,11456
12780,38429
12783,31429
12785,35690
12788,46827
12789,52413
12790,49565
12791,84167
12801,39188
12803,42658
12804,44878
12808,55625
12809,48194
12810,34063
12814,67212
12815,32454
12816,31500
12819,52596
12822,36739
12824,62240
12827,40000
12828,51050
12831,52917
12832,30565
12833,61705
12834,48000
12835,43024
12836,77188
12838,43750
12839,43253
12841,56343
12842,25417
12843,42813
12845,48432
12846,29187
12847,22159
12850,50391
12851,52188
12853,36250
12856,44191
12857,20833
12860,75357
12861,64375
12863,35878
12865,51023
12866,58349
12870,37500
12871,42969
12873,98313
12878,45000
12883,41315
12884,32083
12885,27015
12887,30455
12901,38410
12903,67644
12910,26667
12912,35865
12913,37813
12914,18281
12915,19000
12916,37537
12917,57404
12918,37500
12919,34135
12920,33371
12921,52917
12922,31042
12923,19464
12926,22679
12927,73750
12928,18319
12929,36310
12932,37788
12934,36406
12936,46250
12937,30170
12939,51667
12941,49336
12942,66875
12943,29444
12944,37153
12946,43125
12953,34396
12955,29107
12956,17264
12958,21887
12959,42478
12960,37332
12962,30208
12966,50809
12967,33917
12969,21563
12970,46250
12972,56875
12973,31250
12974,36384
12976,45455
12979,25144
12980,28906
12981,37888
12983,49208
12986,37321
12989,36250
12992,32155
12993,39293
12996,30357
12997,52125
13021,31687
13026,60938
13027,48485
13028,33906
13029,61898
13030,40852
13031,39789
13032,36342
13033,45000
13034,37375
13035,38150
13036,50341
13037,30948
13039,56179
13040,32946
13041,58750
13042,43125
13045,35368
13052,30302
13053,37386
13054,87667
13057,41090
13060,30260
13061,54318
13063,62955
13066,50494
13068,62583
13069,36952
13071,42143
13072,48125
13073,45859
13074,29485
13076,49643
13077,36404
13078,57778
13080,34554
13081,65972
13082,25556
13083,46250
13084,64514
13087,76771
13088,46229
13090,53479
13092,32500
13101,35313
13104,47755
13108,39167
13110,71250
13111,40000
13112,79659
13113,43750
13114,46027
13115,58571
13116,37357
13117,14808
13118,34554
13120,42946
13124,55833
13126,31756
13131,30833
13135,39688
13136,31250
13140,30250
13141,35417
13142,41477
13143,37708
13144,30568
13145,35000
13146,27794
13147,29875
13148,33113
13152,39565
13155,33500
13156,41583
13157,31550
13158,36667
13159,45938
13160,61705
13164,32731
13165,28274
13166,32639
13167,45139
13202,34722
13203,28898
13204,36045
13205,21449
13206,41071
13207,39000
13208,30945
13209,42810
13210,23448
13211,42500
13212,44274
13214,45153
13215,44610
13219,50511
13224,44808
13302,41458
13303,78235
13304,45809
13305,25724
13308,30625
13309,33906
13310,38313
13312,38750
13313,33438
13315,47596
13316,26747
13317,37174
13318,45729
13319,45984
13320,39196
13321,49500
13322,60184
13323,39650
13324,43036
13325,35500
13326,41971
13328,39702
13329,25505
13332,46667
13333,52955
13335,46125
13337,51806
13338,19940
13339,32083
13340,39739
13342,85625
13343,43458
13345,51250
13346,41838
13348,37750
13350,31218
13354,48750
13357,28935
13360,15938
13361,38864
13363,37310
13364,33667
13365,30109
13367,36078
13368,25703
13402,62976
13403,59625
13407,32788
13408,35000
13409,31750
13411,36385
13413,44004
13415,51375
13416,24750
13417,29227
13420,52750
13421,32252
13424,36458
13425,21439
13428,19598
13431,50536
13433,29375
13438,45000
13439,39948
13440,32570
13450,48750
13452,31016
13454,26027
13456,44344
13459,29306
13460,31538
13461,30347
13464,32500
13468,28250
13469,29911
13470,33750
13471,40568
13473,48750
13476,29018
13477,42043
13478,30175
13480,31420
13485,33854
13486,31250
13488,31563
13489,34167
13490,59286
13491,26553
13492,41659
13493,30076
13494,27813
13495,52381
13501,29866
13502,35543
13601,34904
13603,37614
13605,31741
13606,33770
13607,29278
13608,42981
13611,80407
13612,34774
13613,40052
13614,21667
13615,53125
13616,38869
13617,23477
13618,44063
13619,33750
13620,30455
13622,41638
13624,40208
13625,35500
13626,49750
13630,29333
13633,30000
13634,40967
13635,31691
13636,28750
13637,56142
13639,19554
13640,75417
13642,28239
13646,34531
13648,35000
13652,35536
13654,28600
13656,26458
13658,31025
13659,47250
13660,31250
13661,51250
13662,31465
13664,44844
13666,30625
13667,29063
13668,32287
13669,34722
13672,25476
13673,30781
13676,27617
13678,23639
13679,35313
13680,35625
13681,26711
13682,54375
13684,30750
13685,49600
13687,39875
13690,32857
13691,50050
13692,24750
13693,105441
13694,27206
13697,45723
13730,31630
13731,45528
13732,36250
13733,29007
13734,22458
13736,31563
13739,45134
13740,41250
13743,33210
13744,25833
13746,25938
13748,34464
13750,33611
13752,44538
13753,41042
13754,23056
13756,53636
13757,52031
13760,34775
13775,46071
13776,30833
13778,33158
13780,43867
13782,27344
13783,22489
13786,17054
13787,35026
13788,35938
13790,30983
13795,43243
13796,28929
13797,38819
13801,39375
13803,40714
13804,62692
13807,22500
13808,32321
13809,38488
13810,42250
13811,35000
13812,43402
13815,28828
13820,42433
13825,26313
13827,29628
13830,29265
13832,23750
13833,37774
13834,48415
13835,23625
13838,25588
13841,27266
13842,26417
13843,27625
13844,22969
13846,25265
13849,35074
13850,36528
13856,29744
13861,48676
13862,31333
13863,39808
13864,41345
13865,21411
13901,23173
13903,38404
13904,31850
13905,32813
14001,33225
14004,37083
14005,46875
14006,38065
14008,26125
14009,32359
14011,36833
14012,33571
14013,27857
14020,33470
14024,35000
14025,42683
14028,34934
14030,32039
14031,50074
14033,68906
14034,33512
14036,41289
14037,53333
14039,27500
14040,31625
14041,40227
14042,31888
14043,46920
14047,49583
14048,24023
14051,47900
14052,52941
14054,32109
14055,29593
14057,48125
14058,36484
14059,43614
14062,28690
14063,29614
14065,47125
14066,37292
14067,35167
14068,44545
14069,49750
14070,32783
14072,53137
14075,40580
14080,27182
14081,34375
14085,48125
14086,51433
14092,36580
14094,38703
14098,28188
14101,28750
14102,84125
14103,35592
14105,38917
14108,32641
14111,46583
14113,38750
14120,37148
14125,31027
14126,152536
14127,44664
14129,35833
14131,38456
14132,40679
14135,23750
14136,26463
14138,34167
14139,57786
14141,36279
14143,33854
14145,41563
14150,41399
14167,45000
14169,51589
14170,59464
14171,38750
14172,38077
14174,39000
14201,29362
14202,50247
14203,26791
14204,16102
14206,29440
14207,23044
14208,25475
14209,40879
14210,27181
14211,21535
14212,21716
14213,40850
14214,32092
14215,25163
14216,45539
14217,42096
14218,33178
14219,40694
14220,42588
14221,47130
14222,56190
14223,42335
14224,43441
14225,43422
14226,42304
14227,38130
14228,35456
14301,23004
14303,36528
14304,39574
14305,26970
14411,33160
14414,43180
14416,36711
14418,41284
14420,31272
14422,49063
14423,36726
14424,37422
14425,53321
14427,29688
14428,50114
14432,34710
14433,24492
14435,48333
14437,32209
14441,30000
14445,45071
14450,51585
14454,28652
14456,41846
14462,47625
14463,38333
14464,34861
14466,43594
14467,36957
14468,35527
14469,43516
14470,36389
14471,54785
14472,55469
14476,54643
14477,51944
14478,71759
14479,71250
14481,37589
14482,35572
14485,30917
14487,44375
14489,35482
14502,30450
14504,40592
14505,32371
14507,33750
14510,36924
14512,38333
14513,30837
14514,46797
14516,32466
14517,47448
14519,47023
14521,29628
14522,31080
14525,50906
14526,47420
14527,33755
14530,29752
14532,34608
14533,42630
14534,63125
14541,53438
14543,68690
14544,38558
14546,57634
14548,54231
14550,23700
14551,33943
14555,68158
14559,42397
14560,49632
14561,52625
14564,56157
14568,36324
14569,38563
14571,37411
14572,25327
14580,47136
14585,35977
14586,44282
14589,30060
14590,27284
14591,42083
14604,28967
14605,14321
14606,34007
14607,44875
14608,25681
14609,37500
14610,50764
14611,23165
14612,38234
14613,23777
14614,48864
14615,37266
14616,40802
14617,39672
14618,55355
14619,43750
14620,40523
14621,21745
14622,38098
14623,38635
14624,48171
14625,50917
14626,45518
14701,25838
14706,26755
14708,43750
14709,40750
14710,47000
14711,37361
14712,45420
14714,44306
14715,28077
14716,22875
14717,63250
14718,31181
14719,25625
14720,17500
14723,40833
14724,36310
14726,31667
14727,25757
14728,52313
14729,47153
14731,27375
14733,30541
14735,28512
14737,29886
14738,31645
14739,33125
14740,26875
14741,32321
14742,62361
14743,25208
14744,36250
14747,20337
14748,25703
14750,27412
14752,74375
14753,25329
14754,21923
14755,33333
14757,25966
14760,27482
14767,33710
14769,53389
14770,28640
14772,31250
14774,25750
14775,22050
14777,56944
14779,24566
14781,21213
14782,22794
14783,35357
14784,76250
14801,34245
14802,22400
14803,50052
14804,44750
14805,42833
14806,37083
14807,39671
14808,13900
14809,35667
14810,30425
14812,47917
14813,28013
14815,31625
14817,49583
14818,50081
14819,37917
14820,41806
14821,26250
14822,50865
14823,24964
14826,37386
14830,35392
14836,63100
14837,35446
14838,38920
14839,73125
14840,34722
14841,30688
14843,29128
14845,40663
14846,27500
14847,42292
14850,36288
14855,31250
14858,27159
14859,22292
14860,56042
14861,35893
14864,42656
14865,21676
14867,51563
14869,42250
14870,45605
14871,40350
14873,32535
14874,89643
14877,41250
14878,72708
14879,35234
14882,59236
14883,38176
14884,54722
14885,40536
14886,39917
14889,40179
14891,36750
14892,27365
14894,32000
14895,33051
14897,33750
14898,24583
14901,24900
14903,47424
14904,30393
14905,40638
15001,32276
15003,37630
15004,39583
15005,45527
15009,36929
15010,33883
15012,38080
15014,34875
15015,75000
15017,46825
15018,24861
15019,26131
15020,55341
15021,35917
15022,28500
15024,44202
15025,36714
15026,60761
15027,27429
15028,14417
15030,35789
15033,17831
15034,24284
15035,36830
15037,43369
15042,43986
15043,44432
15044,49184
15045,25230
15046,42458
15049,36750
15050,34205
15051,68099
15052,38143
15055,39167
15056,35179
